"numeroEvento","fechaInicio","fechaFin","duracionMinutos","codigoEstacionMayorAcumulado","valorMayorAcumulado","codigoEstacionMayorIntensidad","valorMayorIntensidad"
1990,2020-08-13 13:15:00.000,2020-08-14 01:30:00.000,735.000000000000000,66,34.540000000000000,20,88.390000000000000
1991,2020-08-14 11:30:00.000,2020-08-15 08:10:00.000,1240.000000000000000,452,40.640000000000000,105,99.600000000000000
1992,2020-08-16 18:00:00.000,2020-08-17 05:40:00.000,700.000000000000000,244,67.560000000000000,41,102.820000000000000
1993,2020-08-17 11:45:00.000,2020-08-17 17:50:00.000,365.000000000000000,64,15.240000000000000,64,82.300000000000000
1994,2020-08-18 15:30:00.000,2020-08-18 18:25:00.000,175.000000000000000,61,23.110000000000000,61,91.440000000000000
1995,2020-08-18 21:35:00.000,2020-08-19 06:30:00.000,535.000000000000000,81,37.080000000000000,39,67.060000000000000
1996,2020-08-19 12:00:00.000,2020-08-20 05:00:00.000,1020.000000000000000,48,82.550000000000000,48,118.870000000000000
1997,2020-08-20 14:45:00.000,2020-08-21 00:40:00.000,595.000000000000000,452,22.610000000000000,30,15.240000000000000
1998,2020-08-21 08:30:00.000,2020-08-21 14:10:00.000,340.000000000000000,383,12.450000000000000,383,67.060000000000000
1999,2020-08-21 21:50:00.000,2020-08-22 13:45:00.000,955.000000000000000,452,89.920000000000000,72,137.160000000000000
2000,2020-08-23 02:15:00.000,2020-08-23 08:00:00.000,345.000000000000000,30,28.190000000000000,452,6.100000000000000
2001,2020-08-23 12:00:00.000,2020-08-23 23:00:00.000,660.000000000000000,43,41.660000000000000,43,161.540000000000000
2002,2020-08-24 13:00:00.000,2020-08-25 01:50:00.000,770.000000000000000,282,52.830000000000000,89,131.060000000000000
2003,2020-08-25 16:10:00.000,2020-08-25 23:47:00.000,457.000000000000000,88,62.990000000000000,88,143.260000000000000
2004,2020-08-26 19:30:00.000,2020-08-26 23:40:00.000,250.000000000000000,373,15.750000000000000,30,42.670000000000000
2005,2020-08-27 21:00:00.000,2020-08-28 02:30:00.000,330.000000000000000,30,28.190000000000000,266,70.100000000000000
2006,2020-08-29 13:00:00.000,2020-08-29 19:00:00.000,360.000000000000000,61,33.270000000000000,62,97.540000000000000
2007,2020-08-30 11:30:00.000,2020-08-30 17:00:00.000,330.000000000000000,10,20.320000000000000,24,54.860000000000000
2008,2020-08-31 14:00:00.000,2020-08-31 19:15:00.000,315.000000000000000,5,33.020000000000000,5,106.680000000000000
2009,2020-09-01 12:40:00.000,2020-09-02 09:40:00.000,1260.000000000000000,54,71.630000000000000,445,176.780000000000000
2010,2020-09-03 13:00:00.000,2020-09-03 17:00:00.000,240.000000000000000,373,74.170000000000000,184,158.500000000000000
2011,2020-09-04 00:20:00.000,2020-09-04 08:25:00.000,485.000000000000000,234,22.100000000000000,30,60.960000000000000
2012,2020-09-04 18:00:00.000,2020-09-04 21:50:00.000,230.000000000000000,452,17.020000000000000,452,67.060000000000000
2013,2020-09-04 23:15:00.000,2020-09-05 05:00:00.000,345.000000000000000,127,12.950000000000000,26,33.530000000000000
2014,2020-09-05 20:00:00.000,2020-09-06 04:30:00.000,510.000000000000000,295,24.640000000000000,3,64.010000000000000
2015,2020-09-06 19:10:00.000,2020-09-07 01:15:00.000,365.000000000000000,452,21.340000000000000,67,70.100000000000000
2016,2020-09-07 17:00:00.000,2020-09-08 06:00:00.000,780.000000000000000,14,76.200000000000000,429,128.020000000000000
2017,2020-09-09 13:45:00.000,2020-09-09 17:10:00.000,205.000000000000000,3,16.760000000000000,3,67.060000000000000
2018,2020-09-10 00:00:00.000,2020-09-10 08:00:00.000,480.000000000000000,234,14.220000000000000,37,9.140000000000000
2019,2020-09-11 13:40:00.000,2020-09-11 17:45:00.000,245.000000000000000,64,7.620000000000000,451,57.910000000000000
2020,2020-09-11 18:00:00.000,2020-09-12 06:00:00.000,720.000000000000000,282,75.440000000000000,76,140.210000000000000
2021,2020-09-12 23:15:00.000,2020-09-13 03:50:00.000,275.000000000000000,457,11.680000000000000,127,30.480000000000000
2022,2020-09-15 06:10:00.000,2020-09-15 10:52:00.000,282.000000000000000,5,11.180000000000000,26,24.380000000000000
2023,2020-09-15 20:00:00.000,2020-09-16 03:00:00.000,420.000000000000000,36,59.940000000000000,266,131.060000000000000
2024,2020-09-16 12:17:00.000,2020-09-16 17:10:00.000,293.000000000000000,274,28.450000000000000,40,54.860000000000000
2025,2020-09-17 12:30:00.000,2020-09-17 18:20:00.000,350.000000000000000,43,19.050000000000000,43,48.770000000000000
2026,2020-09-17 21:40:00.000,2020-09-18 05:40:00.000,480.000000000000000,452,31.750000000000000,452,94.490000000000000
2027,2020-09-18 12:00:00.000,2020-09-19 01:15:00.000,795.000000000000000,452,40.130000000000000,3,115.820000000000000
2028,2020-09-19 12:00:00.000,2020-09-19 23:00:00.000,660.000000000000000,51,53.590000000000000,51,94.490000000000000
2029,2020-09-20 14:20:00.000,2020-09-20 21:30:00.000,430.000000000000000,267,33.780000000000000,70,112.780000000000000
2030,2020-09-21 11:00:00.000,2020-09-21 15:20:00.000,260.000000000000000,328,19.050000000000000,253,67.060000000000000
2031,2020-09-21 16:00:00.000,2020-09-22 04:09:00.000,729.000000000000000,21,22.100000000000000,21,94.490000000000000
2032,2020-09-23 13:55:00.000,2020-09-23 16:15:00.000,140.000000000000000,36,11.180000000000000,3,76.200000000000000
2033,2020-09-24 01:00:00.000,2020-09-24 07:00:00.000,360.000000000000000,452,9.650000000000000,5,24.380000000000000
2034,2020-09-25 19:31:00.000,2020-09-25 23:30:00.000,239.000000000000000,17,9.140000000000000,17,79.250000000000000
2035,2020-09-25 23:30:00.000,2020-09-26 04:30:00.000,300.000000000000000,52,5.590000000000000,38,12.190000000000000
2036,2020-09-26 16:00:00.000,2020-09-27 05:00:00.000,780.000000000000000,407,36.320000000000000,421,57.910000000000000
2037,2020-09-28 14:58:00.000,2020-09-28 17:18:00.000,140.000000000000000,383,9.140000000000000,58,45.720000000000000
2038,2020-09-29 11:50:00.000,2020-09-29 13:45:00.000,115.000000000000000,21,23.880000000000000,3,121.920000000000000
2039,2020-09-29 14:05:00.000,2020-09-29 22:20:00.000,495.000000000000000,5,14.480000000000000,42,97.540000000000000
2040,2020-09-30 00:00:00.000,2020-09-30 05:14:00.000,314.000000000000000,127,25.650000000000000,72,45.720000000000000
2041,2020-09-30 10:00:00.000,2020-09-30 12:00:00.000,120.000000000000000,34,13.970000000000000,266,79.250000000000000
2042,2020-10-01 01:30:00.000,2020-10-01 06:15:00.000,285.000000000000000,3,23.880000000000000,418,76.200000000000000
2043,2020-10-01 16:15:00.000,2020-10-02 06:30:00.000,855.000000000000000,288,71.370000000000000,3,85.340000000000000
2044,2020-10-02 14:30:00.000,2020-10-02 19:30:00.000,300.000000000000000,54,23.110000000000000,334,115.820000000000000
2045,2020-10-03 11:50:00.000,2020-10-03 18:10:00.000,380.000000000000000,193,37.590000000000000,446,100.580000000000000
2046,2020-10-03 22:30:00.000,2020-10-04 07:30:00.000,540.000000000000000,45,25.150000000000000,447,48.770000000000000
2047,2020-10-04 12:45:00.000,2020-10-05 03:50:00.000,905.000000000000000,433,30.730000000000000,5,79.250000000000000
2048,2020-10-05 12:35:00.000,2020-10-05 15:35:00.000,180.000000000000000,244,21.840000000000000,451,100.580000000000000
2049,2020-10-05 20:30:00.000,2020-10-06 05:00:00.000,510.000000000000000,323,42.930000000000000,11,48.770000000000000
2050,2020-10-12 14:30:00.000,2020-10-12 17:30:00.000,180.000000000000000,433,20.830000000000000,61,112.780000000000000
2051,2020-10-12 23:00:00.000,2020-10-13 09:45:00.000,645.000000000000000,261,50.800000000000000,61,103.630000000000000
2052,2020-10-13 20:30:00.000,2020-10-14 04:40:00.000,490.000000000000000,234,8.640000000000000,88,12.190000000000000
2053,2020-10-13 20:30:00.000,2020-10-14 04:30:00.000,480.000000000000000,452,34.800000000000000,88,12.190000000000000
2054,2020-10-14 16:00:00.000,2020-10-14 18:30:00.000,150.000000000000000,383,10.670000000000000,395,73.150000000000000
2055,2020-10-15 11:50:00.000,2020-10-15 15:00:00.000,190.000000000000000,58,34.290000000000000,57,100.580000000000000
2056,2020-10-17 14:30:00.000,2020-10-17 18:00:00.000,210.000000000000000,58,17.270000000000000,58,39.620000000000000
2057,2020-10-18 13:20:00.000,2020-10-18 17:20:00.000,240.000000000000000,53,61.720000000000000,3,152.400000000000000
2058,2020-10-18 18:20:00.000,2020-10-18 23:30:00.000,310.000000000000000,383,17.270000000000000,456,24.380000000000000
2059,2020-10-19 02:00:00.000,2020-10-19 08:00:00.000,360.000000000000000,253,14.990000000000000,57,36.580000000000000
2060,2020-10-20 13:40:00.000,2020-10-20 19:20:00.000,340.000000000000000,56,35.810000000000000,15,94.490000000000000
2061,2020-10-20 21:00:00.000,2020-10-21 00:00:00.000,180.000000000000000,288,13.970000000000000,146,82.300000000000000
2062,2020-10-21 13:08:00.000,2020-10-21 16:30:00.000,202.000000000000000,261,14.220000000000000,261,70.100000000000000
2063,2020-10-22 03:00:00.000,2020-10-22 06:30:00.000,210.000000000000000,328,23.370000000000000,5,45.720000000000000
2064,2020-10-22 15:45:00.000,2020-10-22 17:20:00.000,95.000000000000000,25,16.260000000000000,53,42.670000000000000
2065,2020-10-23 12:30:00.000,2020-10-23 17:15:00.000,285.000000000000000,15,12.450000000000000,328,64.010000000000000
2066,2020-10-23 20:00:00.000,2020-10-24 06:15:00.000,615.000000000000000,389,42.160000000000000,373,100.580000000000000
2067,2020-10-24 12:00:00.000,2020-10-24 17:40:00.000,340.000000000000000,320,27.940000000000000,320,85.340000000000000
2068,2020-10-25 11:40:00.000,2020-10-25 16:25:00.000,285.000000000000000,44,34.290000000000000,289,106.680000000000000
2069,2020-10-26 12:20:00.000,2020-10-26 19:23:00.000,423.000000000000000,434,8.640000000000000,5,48.770000000000000
2070,2020-10-27 13:50:00.000,2020-10-27 22:50:00.000,540.000000000000000,47,69.850000000000000,26,143.260000000000000
2071,2020-10-28 11:00:00.000,2020-10-28 17:35:00.000,395.000000000000000,378,18.030000000000000,378,112.780000000000000
2072,2020-10-28 20:50:00.000,2020-10-29 02:00:00.000,310.000000000000000,81,41.910000000000000,211,137.160000000000000
2073,2020-10-29 13:20:00.000,2020-10-30 06:20:00.000,1020.000000000000000,446,53.090000000000000,34,82.300000000000000
2074,2020-10-30 12:15:00.000,2020-10-30 16:30:00.000,255.000000000000000,52,24.130000000000000,52,118.870000000000000
2075,2020-10-31 00:00:00.000,2020-10-31 08:40:00.000,520.000000000000000,267,41.660000000000000,72,176.780000000000000
2076,2020-10-31 10:40:00.000,2020-11-01 08:20:00.000,1300.000000000000000,72,56.390000000000000,31,140.210000000000000
2077,2020-11-01 18:15:00.000,2020-11-01 23:20:00.000,305.000000000000000,452,23.880000000000000,10,33.530000000000000
2078,2020-11-02 21:00:00.000,2020-11-03 06:00:00.000,540.000000000000000,452,28.450000000000000,189,45.720000000000000
2079,2020-11-03 16:25:00.000,2020-11-04 06:20:00.000,835.000000000000000,61,44.960000000000000,19,121.920000000000000
2080,2020-11-04 14:00:00.000,2020-11-05 02:30:00.000,750.000000000000000,193,64.770000000000000,8,152.400000000000000
2081,2020-11-05 22:40:00.000,2020-11-06 18:30:00.000,1190.000000000000000,278,42.670000000000000,15,70.100000000000000
2082,2020-11-07 13:30:00.000,2020-11-07 23:30:00.000,600.000000000000000,36,51.310000000000000,288,91.440000000000000
2083,2020-11-08 14:30:00.000,2020-11-08 23:38:00.000,548.000000000000000,437,55.120000000000000,281,118.870000000000000
2084,2020-11-09 14:50:00.000,2020-11-10 01:30:00.000,640.000000000000000,27,57.660000000000000,28,85.340000000000000
2085,2020-11-10 19:00:00.000,2020-11-11 04:30:00.000,570.000000000000000,320,60.200000000000000,320,115.820000000000000
2086,2020-11-11 12:00:00.000,2020-11-11 18:15:00.000,375.000000000000000,5,17.530000000000000,48,94.490000000000000
2087,2020-11-12 11:20:00.000,2020-11-13 06:35:00.000,1155.000000000000000,278,64.010000000000000,278,70.100000000000000
2088,2020-11-13 13:00:00.000,2020-11-14 09:30:00.000,1230.000000000000000,72,90.170000000000000,72,185.930000000000000
2089,2020-11-15 15:00:00.000,2020-11-16 01:40:00.000,640.000000000000000,72,53.730000000000000,72,303.320000000000000
2090,2020-11-16 14:30:00.000,2020-11-17 03:00:00.000,750.000000000000000,18,59.440000000000000,418,121.920000000000000
2091,2020-11-17 12:30:00.000,2020-11-17 21:30:00.000,540.000000000000000,12,39.620000000000000,429,91.440000000000000
2092,2020-11-18 10:45:00.000,2020-11-18 16:00:00.000,315.000000000000000,42,12.700000000000000,278,54.860000000000000
2093,2020-11-18 16:53:00.000,2020-11-18 23:30:00.000,397.000000000000000,407,14.730000000000000,64,42.670000000000000
2094,2020-11-19 12:15:00.000,2020-11-19 20:00:00.000,465.000000000000000,51,25.650000000000000,463,64.010000000000000
2095,2020-11-20 12:00:00.000,2020-11-20 18:10:00.000,370.000000000000000,52,40.390000000000000,35,60.960000000000000
2096,2020-11-20 19:30:00.000,2020-11-21 05:30:00.000,600.000000000000000,57,42.930000000000000,57,97.540000000000000
2097,2020-11-21 13:30:00.000,2020-11-22 04:00:00.000,870.000000000000000,25,43.430000000000000,24,102.820000000000000
2098,2020-11-22 14:00:00.000,2020-11-22 16:20:00.000,140.000000000000000,421,12.950000000000000,19,64.010000000000000
2099,2020-11-24 13:10:00.000,2020-11-24 17:30:00.000,260.000000000000000,261,19.300000000000000,421,70.100000000000000
2100,2020-11-26 10:40:00.000,2020-11-26 19:10:00.000,510.000000000000000,29,56.130000000000000,26,70.100000000000000
2101,2020-11-27 11:58:00.000,2020-11-28 01:40:00.000,822.000000000000000,65,62.990000000000000,395,121.920000000000000
2102,2020-11-28 05:00:00.000,2020-11-29 05:00:00.000,1440.000000000000000,2,65.020000000000000,334,137.160000000000000
2103,2020-11-29 13:30:00.000,2020-11-29 16:30:00.000,180.000000000000000,433,11.940000000000000,433,57.910000000000000
2104,2020-11-29 19:30:00.000,2020-11-29 21:00:00.000,90.000000000000000,266,17.020000000000000,288,54.860000000000000
2105,2020-11-29 22:30:00.000,2020-11-30 05:00:00.000,390.000000000000000,3,49.530000000000000,43,85.340000000000000
2106,2020-11-30 12:00:00.000,2020-11-30 18:30:00.000,390.000000000000000,70,29.720000000000000,323,88.390000000000000
2107,2020-12-01 16:15:00.000,2020-12-01 20:15:00.000,240.000000000000000,36,26.160000000000000,52,100.580000000000000
2108,2020-12-02 11:15:00.000,2020-12-02 17:25:00.000,370.000000000000000,432,26.160000000000000,432,88.390000000000000
2109,2020-12-02 19:45:00.000,2020-12-03 08:15:00.000,750.000000000000000,452,36.320000000000000,32,45.720000000000000
2110,2020-12-09 12:20:00.000,2020-12-09 16:50:00.000,270.000000000000000,50,12.190000000000000,62,67.060000000000000
2111,2020-12-15 13:10:00.000,2020-12-15 18:00:00.000,290.000000000000000,18,17.530000000000000,418,64.010000000000000
2112,2020-12-16 14:00:00.000,2020-12-16 17:30:00.000,210.000000000000000,420,9.140000000000000,261,60.960000000000000
2113,2020-12-17 12:30:00.000,2020-12-17 16:45:00.000,255.000000000000000,70,8.640000000000000,17,85.340000000000000
2114,2020-12-18 11:15:00.000,2020-12-18 16:00:00.000,285.000000000000000,253,23.880000000000000,261,94.490000000000000
2115,2020-12-19 13:21:00.000,2020-12-19 18:35:00.000,314.000000000000000,433,18.540000000000000,61,79.250000000000000
2116,2020-12-20 11:30:00.000,2020-12-20 21:30:00.000,600.000000000000000,31,33.530000000000000,289,97.540000000000000
2117,2020-12-21 00:50:00.000,2020-12-21 07:00:00.000,370.000000000000000,29,9.140000000000000,230,33.530000000000000
2118,2020-12-22 13:00:00.000,2020-12-22 16:30:00.000,210.000000000000000,429,20.070000000000000,234,64.010000000000000
2119,2020-12-24 13:55:00.000,2020-12-25 06:00:00.000,965.000000000000000,241,95.760000000000000,261,134.110000000000000
2120,2020-12-25 05:00:00.000,2020-12-26 05:00:00.000,1440.000000000000000,4,64.520000000000000,289,134.110000000000000
2121,2020-12-26 14:00:00.000,2020-12-26 17:30:00.000,210.000000000000000,41,39.880000000000000,81,106.680000000000000
2122,2020-12-26 18:30:00.000,2020-12-27 00:00:00.000,330.000000000000000,320,29.720000000000000,320,54.860000000000000
2123,2020-12-27 13:30:00.000,2020-12-28 02:00:00.000,750.000000000000000,45,56.900000000000000,56,134.110000000000000
2124,2020-12-28 14:20:00.000,2020-12-28 18:00:00.000,220.000000000000000,432,20.830000000000000,62,106.680000000000000
2125,2020-12-29 15:30:00.000,2020-12-29 19:45:00.000,255.000000000000000,383,28.960000000000000,261,73.150000000000000
2126,2020-12-30 14:30:00.000,2020-12-31 01:30:00.000,660.000000000000000,56,24.640000000000000,56,149.350000000000000
2127,2021-01-02 14:05:00.000,2021-01-02 17:30:00.000,205.000000000000000,43,19.300000000000000,334,91.440000000000000
2128,2021-01-02 18:36:00.000,2021-01-03 06:30:00.000,714.000000000000000,253,34.290000000000000,34,70.100000000000000
2129,2021-01-03 12:40:00.000,2021-01-03 19:45:00.000,425.000000000000000,261,16.760000000000000,56,76.200000000000000
2130,2021-01-06 15:40:00.000,2021-01-06 21:00:00.000,320.000000000000000,49,64.520000000000000,395,109.730000000000000
2131,2021-01-07 20:00:00.000,2021-01-08 05:30:00.000,570.000000000000000,288,7.370000000000000,369,36.580000000000000
2132,2021-01-08 06:00:00.000,2021-01-08 15:25:00.000,565.000000000000000,278,23.620000000000000,267,48.770000000000000
2133,2021-01-08 18:20:00.000,2021-01-09 02:30:00.000,490.000000000000000,278,29.210000000000000,234,51.820000000000000
2134,2021-01-09 21:00:00.000,2021-01-10 03:20:00.000,380.000000000000000,267,16.000000000000000,44,27.430000000000000
2135,2021-01-10 19:40:00.000,2021-01-11 08:00:00.000,740.000000000000000,278,36.580000000000000,323,48.770000000000000
2136,2021-01-11 13:00:00.000,2021-01-11 17:30:00.000,270.000000000000000,49,7.370000000000000,26,36.580000000000000
2137,2021-01-22 20:30:00.000,2021-01-23 01:15:00.000,285.000000000000000,278,6.350000000000000,11,30.480000000000000
2138,2021-01-23 19:30:00.000,2021-01-24 07:10:00.000,700.000000000000000,127,11.680000000000000,288,24.380000000000000
2139,2021-02-02 01:30:00.000,2021-02-02 07:40:00.000,370.000000000000000,234,11.180000000000000,30,24.380000000000000
2140,2021-02-05 18:00:00.000,2021-02-06 04:20:00.000,620.000000000000000,278,7.110000000000000,278,36.580000000000000
2141,2021-02-08 11:00:00.000,2021-02-08 13:50:00.000,170.000000000000000,29,19.560000000000000,29,143.260000000000000
2142,2021-02-09 02:04:00.000,2021-02-09 07:30:00.000,326.000000000000000,62,17.270000000000000,43,48.770000000000000
2144,2021-02-09 19:00:00.000,2021-02-10 04:00:00.000,540.000000000000000,30,19.560000000000000,324,79.250000000000000
2145,2021-02-10 15:20:00.000,2021-02-10 19:00:00.000,220.000000000000000,25,35.310000000000000,18,97.540000000000000
